"","date","time","timezone","content","replies","retweets","likes","hashtags"
"13789","2018-04-05","16:05:17","Hora est. Pacífico, Sudamérica","Los viejos dogmas hay que dejarlos atrás y exponernos al devenir. #DebateCaribe  https://twitter.com/AidaAvellaE/status/981907544334626817 …","0","0","0","#DebateCaribe"
"13790","2018-04-05","16:05:17","Hora est. Pacífico, Sudamérica","Programas gubernamentales, ayuda internacional y que otros países también reciban venezolanos. Solidaridad. Y no a la guerra con Venezuela. Excelente propuesta de @sergio_fajardo #DebateCaribe","0","0","0","#DebateCaribe"
"13791","2018-04-05","16:05:17","Hora est. Pacífico, Sudamérica","#DebateCaribe es terrible ver la posicion de @IvanDuque frente a la continuacion de procesos de paz.Su posicion es de seguir una guerra infinita que solo beneficia las grandes familias.","0","0","1","#DebateCaribe"
"13792","2018-04-05","16:05:16","Hora est. Pacífico, Sudamérica","Pero las venecas dejenlas sanas #DebateCaribe","0","0","1","#DebateCaribe"
"13793","2018-04-05","16:05:15","Hora est. Pacífico, Sudamérica","No es cantar la tabla, es prestarle atención a la réplica, hay contestaciones que son doble cantada... #DebateCaribe","0","5","8","#DebateCaribe"
"13794","2018-04-05","16:05:15","Hora est. Pacífico, Sudamérica","“Tenemos que ser solidarios con los venezolanos, pero sin deteriorar las condiciones de vida de los colombianos, necesitamos el apoyo de la comunidad internacional y que los reciban en otros países” @sergio_fajardo #DebateCaribe","0","0","0","#DebateCaribe"
"13795","2018-04-05","16:05:13","Hora est. Pacífico, Sudamérica","claro que si @sergio_fajardo y mas clara mente en el gobierno de @AlvaroUribeVel solo para los ricos y los pobres que se jodan lo digo porque vivo aca en la frontera con ecuador  #debatecaribe","0","0","0","#debatecaribe"
"13796","2018-04-05","16:05:13","Hora est. Pacífico, Sudamérica","Determinación y transparencia. Este va a ser el papá de los presidentes.#SePuede #DebateCaribe  pic.twitter.com/5ahvB3kWWF","1","33","89","#SePuede,#DebateCaribe"
"13797","2018-04-05","16:05:13","Hora est. Pacífico, Sudamérica","Vargas Lleras y Duque están llevados del calor, mientras Petro anda relajado. ¿Ese es el presidente que quieren? #DebateCaribe","0","0","2","#DebateCaribe"
"13798","2018-04-05","16:05:13","Hora est. Pacífico, Sudamérica","#DebateCaribe Duque! Muy rico todo, pero en los debates..  Pocón, pocón<Emoji: Face with tears of joy><Emoji: Face with tears of joy><Emoji: Face with tears of joy>","0","0","0","#DebateCaribe"
"13799","2018-04-05","16:05:12","Hora est. Pacífico, Sudamérica","Yo creo que en el #DebateCaribe deberían ponerle audífonos a los candidatos para no copiar a los que tiene la palabra como en Miss Universo.","0","1","3","#DebateCaribe"
"13800","2018-04-05","16:05:12","Hora est. Pacífico, Sudamérica","#DebateCaribePetro  y Fajardo Coalición para ganar en primera vuelta","0","0","1","#DebateCaribePetro"
"13801","2018-04-05","16:05:12","Hora est. Pacífico, Sudamérica","La conclusión más clara que está dejando el debate, es que @petrogustavo @sergio_fajardo y @DeLaCalleHum son la fórmula perfecta! #DebateCaribe @elheraldoco @CanalTelecaribe","0","12","29","#DebateCaribe"
"13802","2018-04-05","16:05:12","Hora est. Pacífico, Sudamérica","@IvanDuque  cuando lo peino @DeLaCalleHum #DebateCaribe  pic.twitter.com/zauaI0ZopH","0","0","1","#DebateCaribe"
"13803","2018-04-05","16:05:12","Hora est. Pacífico, Sudamérica","Este debate me frustra #DebateCaribe","0","0","0","#DebateCaribe"
"13804","2018-04-05","16:05:09","Hora est. Pacífico, Sudamérica","Quién gana el #DebateCaribe ? @IvanDuque @petrogustavo @sergio_fajardo @DeLaCalleHum @German_Vargas","0","8","5","#DebateCaribe"
"13805","2018-04-05","16:05:09","Hora est. Pacífico, Sudamérica","Colombia debe ser un país solidario @sergio_fajardo #DebateCaribe","0","0","2","#DebateCaribe"
"13806","2018-04-05","16:05:08","Hora est. Pacífico, Sudamérica","#debateCaribe No Me paso a Duque y su sonrisa ante la cámara, todo libreteado, todo postizo, impuesto ahí por el patrón.","0","0","0","#debateCaribe"
"13807","2018-04-05","16:05:07","Hora est. Pacífico, Sudamérica","Fajardo está pegando durísimo ! #DebateCaribe","9","75","304","#DebateCaribe"
"13808","2018-04-05","16:05:07","Hora est. Pacífico, Sudamérica","Ese  #DebateCaribe si se puede ver ... Ojalá todos tuvieran acceso a él.","0","0","0","#DebateCaribe"
"13809","2018-04-05","16:05:07","Hora est. Pacífico, Sudamérica","#DebateCaribe #FelizJueves #ColombiaPregunta #MiFavorita #UnEmojiParaCadaPolitico #EuphoriaEN UNINORTETODOS CONTRA DUQUEEFECTO SECUNDARIODE HACER BIEN LAS COSAS pic.twitter.com/UfvdxuuIaT","0","0","3","#DebateCaribe,#FelizJueves,#ColombiaPregunta,#MiFavorita,#UnEmojiParaCadaPolitico,#EuphoriaEN"
"13810","2018-04-05","16:05:06","Hora est. Pacífico, Sudamérica","#DebateCaribe como me molesta esa forma burlona con la q el sr Duque costesta es una falta de respeto.","0","0","1","#DebateCaribe"
"13811","2018-04-05","16:05:05","Hora est. Pacífico, Sudamérica","Mí cara cuando le dicen a Ivan Duque que su partido político CD es uno de los oponentes de la JEP por eso no sé ha ""juzgado"" a las FARC...#DebateCaribe  pic.twitter.com/FRWsIlr8OS","0","0","0","#DebateCaribe"
"13812","2018-04-05","16:05:05","Hora est. Pacífico, Sudamérica","@DeLaCalleHum me le quito el sombrero !! Que candidato !!!! #DebateCaribe","0","1","2","#DebateCaribe"
"13813","2018-04-05","16:05:05","Hora est. Pacífico, Sudamérica","“En Venezuela vemos en vivo y en directo cómo se destruye la Democracia. Tenemos que ser solidarios con el pueblo venezolano”: @sergio_fajardo #ElCongresoEsUsted #DebateCaribe #DebatePresidencial","0","1","0","#ElCongresoEsUsted,#DebateCaribe,#DebatePresidencial"
"13814","2018-04-05","16:05:04","Hora est. Pacífico, Sudamérica","#DuqueEsElQueEs todos le tiran piedras al arbol que más frutos da. Todos contra Duque. Pero hay esta firme como un roble#DebateCaribe @YoCreoEnDuque @IvanDuque","0","0","0","#DuqueEsElQueEs,#DebateCaribe"
"13815","2018-04-05","16:05:04","Hora est. Pacífico, Sudamérica","tiene mas consistencia y solidez una gelatina que Duque, lo mejor que puede hacer es no ir a debates, quedarse callado y que el tiempo pase rápido #DebateCaribe","0","0","0","#DebateCaribe"
"13816","2018-04-05","16:05:03","Hora est. Pacífico, Sudamérica","#DebateCaribe is fire <Emoji: Fire><Emoji: Fire><Emoji: Fire><Emoji: Fire>","0","0","0","#DebateCaribe"
"13817","2018-04-05","16:05:03","Hora est. Pacífico, Sudamérica","- ¡Por fin @sergio_fajardo toma una posición!- ¿Cómo así, que dijo? - Le dijo en #DebateCaribe a @NicolasMaduro DICTADOR. ¡Pufff!","0","1","3","#DebateCaribe"
"13818","2018-04-05","16:05:02","Hora est. Pacífico, Sudamérica","""Lo peor está por venir""- Germán Vargas Lleras #DebateEnAntoquia Y #DebateCaribe 0 y van 2.","0","0","0","#DebateEnAntoquia,#DebateCaribe"
"13819","2018-04-05","16:05:02","Hora est. Pacífico, Sudamérica","Duque y de la calle me tiene así  #DebateCaribe  pic.twitter.com/gHX660MwBF","0","0","2","#DebateCaribe"
"13820","2018-04-05","16:05:02","Hora est. Pacífico, Sudamérica","Bien @sergio_fajardo diciendo que primero debe denunciarse la #VenezuelaEnDictadura y darle la mano a los migrantes sin sacrificar a los  Colombianos. #DebateCaribe","0","2","7","#VenezuelaEnDictadura,#DebateCaribe"
"13821","2018-04-05","16:05:02","Hora est. Pacífico, Sudamérica","""Debemos ser solidarios con los hermanos venezolanos, victimas de una dictadura, cuando aquí no hubo oportunidades muchos colombianos migraron a #Venezuela... pero igualmente no debemos desproteger a los colombianos por la migración"" #FajardoPresidente #DebateCaribe","1","4","5","#Venezuela,#FajardoPresidente,#DebateCaribe"
"13822","2018-04-05","16:05:02","Hora est. Pacífico, Sudamérica","Que lindo como todos peinan a Duque carajo #DebateCaribe  pic.twitter.com/9vJNMKtQGZ","3","27","70","#DebateCaribe"
"13823","2018-04-05","16:05:02","Hora est. Pacífico, Sudamérica","Qué lastima que la mayoría de ciudadanos no aprovechen espacios como #DebateCaribe para conocer y analizar las propuestas de cada candidato y tomen una decisión PERSONAL sino que voten por el que diga x persona. Así Colombia no avanzará jamás.","0","8","11","#DebateCaribe"
"13824","2018-04-05","16:05:02","Hora est. Pacífico, Sudamérica","Quién ve a @DeLaCalleHum calladito pero la tiene clara. Que sorpresa #DebateCaribe","0","0","2","#DebateCaribe"
"13825","2018-04-05","16:05:01","Hora est. Pacífico, Sudamérica","Toda Colombia abuchea a Ivan Duque, no solo los asistentes al debate. #DebateCaribe","0","0","1","#DebateCaribe"
"13826","2018-04-05","16:05:00","Hora est. Pacífico, Sudamérica","#DebateCaribe  de tantas peinadas se le va a caer el tinte a Duque","0","0","1","#DebateCaribe"
"13827","2018-04-05","16:05:00","Hora est. Pacífico, Sudamérica"," https://youtu.be/bMEfRgi2hb8 #DebateCaribe","0","0","0","#DebateCaribe"
"13828","2018-04-05","16:05:00","Hora est. Pacífico, Sudamérica","#DebateCaribe@IvanDuque en los debates es igual a un globo sobrevolando una mata de limón","0","0","0","#DebateCaribe"
"13829","2018-04-05","16:05:00","Hora est. Pacífico, Sudamérica","#DebateCaribe  https://twitter.com/Daniel_McDean/status/981922833524842497 …","0","0","1","#DebateCaribe"
"13830","2018-04-05","16:04:59","Hora est. Pacífico, Sudamérica","No cabe duda que el #DebateCaribe si está siendo el primer debate del país. Argumentos, réplicas y consensos.  pic.twitter.com/xrK7c4xIfs","0","0","4","#DebateCaribe"
"13831","2018-04-05","16:04:59","Hora est. Pacífico, Sudamérica","@IvanDuque @DeLaCalleHum @Las2Orillas Lo contrario señores parcializados que se lucran de la Paz.  Iván Duque supo con argumentos desdibujar a un histérico exomisionado de paz. #DuqueEsElQueEs #DebateCaribe","3","2","3","#DuqueEsElQueEs,#DebateCaribe"
"13832","2018-04-05","16:04:59","Hora est. Pacífico, Sudamérica","#DebateCaribe Dice @IvanDuque que todos tienen que pagar sean guerrilleros o paramilitares, le pregunto señor ¿a su amiguito paramilitar que todos sabemos quién es, lo pondría a pagar cárcel? ¿O la no impunidad que propone es selectiva?","0","0","0","#DebateCaribe"
"13833","2018-04-05","16:04:57","Hora est. Pacífico, Sudamérica","Que indefenso se ve duque sin su patroncito. Hasta de la calle lo peinó. Pa su casa!#DebateCaribe","0","0","1","#DebateCaribe"
"13834","2018-04-05","16:04:57","Hora est. Pacífico, Sudamérica","De la Calle supo cerrarle el pico al marranito de soberbia manera. <Emoji: Ok hand sign>#DebateCaribe","0","0","2","#DebateCaribe"
"13835","2018-04-05","16:04:57","Hora est. Pacífico, Sudamérica","PAZ tambien es que los jóvenes no tengamos que rogar al congreso y al presidente para que no nos pongan a pagar créditos, en vez de darnos educación publica y de calidad @IvanDuque apoya y defiende la #FCI @petrogustavo un nuevo modelo educativo #DebateCaribe","0","0","2","#FCI,#DebateCaribe"
"13836","2018-04-05","16:04:57","Hora est. Pacífico, Sudamérica","¿Será que están repartiendo ron y mamando Whisky en el #debatecaribe, hijueputas sí están alborotados?","0","0","0","#debatecaribe"
"13837","2018-04-05","16:04:57","Hora est. Pacífico, Sudamérica","¿Pero cómo invitas a pasar la página si lo que propones es volver a lo que hemos tenido por años y por años ha fracasado? @IvanDuque No representas ningún cambio. Qué incoherencia tan irrisoria y descarada. #debatecaribe","0","3","4","#debatecaribe"
"13838","2018-04-05","16:04:56","Hora est. Pacífico, Sudamérica","De la calle de dío que muñequera a duque! #DebateCaribe","0","0","2","#DebateCaribe"
"13839","2018-04-05","16:04:55","Hora est. Pacífico, Sudamérica","@sergio_fajardo el único capaz de sonreír y mostrar felicidad en pleno #DebateCaribe","0","0","0","#DebateCaribe"
"13840","2018-04-05","16:04:55","Hora est. Pacífico, Sudamérica","La precisión en las cifras de Fajardo: Muchas personas se fueron hace muchos años, y muchos volvieron de Venezuela hace mucho tiempo y hay muchos retos para muchos países"". Otro culebrero. #DebateCaribe <Emoji: Woman facepalming (light skin tone)>","6","24","53","#DebateCaribe"
"13841","2018-04-05","16:04:55","Hora est. Pacífico, Sudamérica","#DebateCaribe Es claro quienes quieren realmente al país. Todos somos distintos, pero hacemos una gran nación. No podemos seguir matandonos entre nosotros. #ColombiaHumana #SePuede #AlianzaColombianista","0","0","0","#DebateCaribe,#ColombiaHumana,#SePuede,#AlianzaColombianista"
"13842","2018-04-05","16:04:54","Hora est. Pacífico, Sudamérica","#DebateCaribe Hasta el momento hay un perdedor en el debate...","0","0","0","#DebateCaribe"
"13843","2018-04-05","16:04:53","Hora est. Pacífico, Sudamérica","#DebateCaribe Esto sí es un debate, verdadera confrontación","0","0","0","#DebateCaribe"
"13844","2018-04-05","16:04:52","Hora est. Pacífico, Sudamérica","Si no es Fajardo es Petro, si no es Petro es Vargas Lleras, si no es Vargas Lleras es De La Calle... Pero al final todos terminan metiendole la pija hasta el tope a Duque #DebateCaribe","0","0","2","#DebateCaribe"
"13845","2018-04-05","16:04:52","Hora est. Pacífico, Sudamérica","El próximo Gobierno de Colombia va a tener que enfrentarse con la difícil situación de la migración venezolana. Lo peor está por venir, el día que Maduro sea confirmado, millones de Venezolanos más vendrán a Colombia. #VargasLlerasEsCaribe #DebateCaribe  pic.twitter.com/U2eBXIFTkt","0","1","0","#VargasLlerasEsCaribe,#DebateCaribe"
"13846","2018-04-05","16:04:51","Hora est. Pacífico, Sudamérica","#DebateCaribe como al señor @IvanDuque no le sirve que empiece a funcionar la #JEP porque caerá su sensei. Pero que no hablé de impunidad cuando ellos frenaron que la Justicia Especial para la Paz empezara a actuar, coherencia señor Duque","0","0","1","#DebateCaribe,#JEP"
"13847","2018-04-05","16:04:51","Hora est. Pacífico, Sudamérica","@German_Vargas “Los venezolanos ya empiezan a impactar el bienestar de los costeños, de los colombianos, y mi apreciación es que lo peor está por venir”: @german_vargas en #DebateCaribe  pic.twitter.com/aigfY1Q0bV","0","0","0","#DebateCaribe"
"13848","2018-04-05","16:04:51","Hora est. Pacífico, Sudamérica","Cinismo puro y tangible, cada intervención de @IvanDuque#debatecaribe","0","0","0","#debatecaribe"
"13849","2018-04-05","16:04:51","Hora est. Pacífico, Sudamérica","#VargasLlerasEsCaribe #MejorVargasLleras #DebateCaribe@German_Vargas @MejorVargasLle pic.twitter.com/z3kSbrXaKm","0","2","0","#VargasLlerasEsCaribe,#MejorVargasLleras,#DebateCaribe"
"13850","2018-04-05","16:04:50","Hora est. Pacífico, Sudamérica","Mk en serio a Duque le falta mucho pelo pa moña, seamos serios #DebateCaribe","0","2","2","#DebateCaribe"
"13851","2018-04-05","16:04:50","Hora est. Pacífico, Sudamérica","#DebateCaribe En esta pelea Vargas vs. Duque, ganó Fajardo con su discurso de unión y reconciliación","0","0","0","#DebateCaribe"
"13852","2018-04-05","16:04:50","Hora est. Pacífico, Sudamérica","#DebateCaribe#MejorVargasLLeras#VargasLLerasEsCaribe@MejorVargasLle @German_Vargas","0","0","0","#DebateCaribe,#MejorVargasLLeras,#VargasLLerasEsCaribe"
"13853","2018-04-05","16:04:50","Hora est. Pacífico, Sudamérica","Siendo el Proceso de Paz un punto importante del debate electoral presidencial, celebro la participación en el  #DebateCaribe de Humberto de la Calle.En sintonía con @elheraldoco","0","2","1","#DebateCaribe"
"13854","2018-04-05","16:04:48","Hora est. Pacífico, Sudamérica","#DebateCaribe ""Tenemos que ser solidarios con el pueblo venezolano. Tenemos que convocar a la comunidad internacional para que nos ayuden a enfrentar esto"" @sergio_fajardo","0","1","3","#DebateCaribe"
"13855","2018-04-05","16:04:48","Hora est. Pacífico, Sudamérica","Totalmente de acuerdo con @sergio_fajardo en el tema de migración venezolana.#DebateCaribe","0","0","3","#DebateCaribe"
"13856","2018-04-05","16:04:47","Hora est. Pacífico, Sudamérica","#debatecaribe Q orgullo ser de la campaña mas limpia, y con el q en debate , lideró uno verdadero, este si es DEBATE, y gana @DeLaCalleHum  por q lo comenzó y dio pie a este.","0","1","2","#debatecaribe"
"13857","2018-04-05","16:04:46","Hora est. Pacífico, Sudamérica","GANADOR DEL #debatecaribe@MejorVargasLle @German_Vargas @PinzonBueno pic.twitter.com/8gelduaatV","0","0","0","#debatecaribe"
"13858","2018-04-05","16:04:46","Hora est. Pacífico, Sudamérica","#DebateCaribe","0","0","0","#DebateCaribe"
"13859","2018-04-05","16:04:45","Hora est. Pacífico, Sudamérica","#DebateCaribe ""Eso de volver trizas les dió pena y ahora lo llaman reestructurar"" Los acuerdos se respetan!!","0","2","3","#DebateCaribe"
"13860","2018-04-05","16:04:45","Hora est. Pacífico, Sudamérica","¿Y es que por ser un hombre de paz @DeLaCalleHum  no puede hablar fuerte?, ha sido absolutamente respetuoso, pero firme en decir las cosas como son! #DebateCaribe","0","0","1","#DebateCaribe"
"13861","2018-04-05","16:04:45","Hora est. Pacífico, Sudamérica","#DebateCaribe definitivamente Duque lo que save es dividir y confrontar  en medio de su soberbia y arrogancia!!..","0","0","0","#DebateCaribe"
"13862","2018-04-05","16:04:44","Hora est. Pacífico, Sudamérica","El tema de las canas no es algo mínimo,  demuestran que quiere aparentar algo que no tiene: experiencia.#DebateCaribe","1","0","0","#DebateCaribe"
"13863","2018-04-05","16:04:44","Hora est. Pacífico, Sudamérica","Más enredado que Fajardo explicando qué hacer con la llegada de venezolanos a las ciudades fronterizas. #DebateCaribe","1","0","0","#DebateCaribe"
"13864","2018-04-05","16:04:44","Hora est. Pacífico, Sudamérica","#DebateCaribe  con la  mejor oratoria y con contundentes argumentos @DeLaCalleHum pone en su sitio a @IvanDuque. Que altura pa' debatir","0","0","0","#DebateCaribe"
"13865","2018-04-05","16:04:43","Hora est. Pacífico, Sudamérica","#DebateCaribe Petrosky le da duro hasta a los asistentes.","0","0","0","#DebateCaribe"
"13866","2018-04-05","16:04:43","Hora est. Pacífico, Sudamérica","@NoVendoETB @ojrojasp En #DebateCaribe o diferentes #debatepresidencial algún candidato habla de regular las telecomunicaciones con velocidades decentes para los colombianos en móviles y hogares?Así se desarrolla país.","0","2","0","#DebateCaribe,#debatepresidencial"
"13867","2018-04-05","16:04:43","Hora est. Pacífico, Sudamérica","@IvanDuque dice que si llega a ser presidente todos los delincuentes van a pagar . . . Es decir, ¿al primero que va a encarcelar es a su jefe @AlvaroUribeVel? #DebatePresidencial #DebateCaribe","0","0","1","#DebatePresidencial,#DebateCaribe"
"13868","2018-04-05","16:04:41","Hora est. Pacífico, Sudamérica","@German_Vargas @MejorVargasLle #MejorVargasLleras #DebateCaribe #VargasLlerasEsCaribe pic.twitter.com/6Ni8wYivx7","0","1","0","#MejorVargasLleras,#DebateCaribe,#VargasLlerasEsCaribe"
"13869","2018-04-05","16:04:41","Hora est. Pacífico, Sudamérica","#DebateCaribe @German_Vargas y @sergio_fajardo aun cuando tienen discursos distantes, son los que inyectan experiencia a su discurso y su visión de la situación","0","0","2","#DebateCaribe"
"13870","2018-04-05","16:04:41","Hora est. Pacífico, Sudamérica","#EnVivo AHORA en #DebateCaribe | @IvanDuque: "" Dr. De la Calle, no me extraña su intervención. Ud. le dijo a los colombianos que ningún cabecilla llegaría al congreso sin reparar, ni contar la verdad. Son mentiras.   http://bit.ly/2uN0C4T  #5abr #Colombia pic.twitter.com/TeEfi12YtQ","0","4","2","#EnVivo,#DebateCaribe,#5abr,#Colombia"
"13871","2018-04-05","16:04:40","Hora est. Pacífico, Sudamérica","Humberto le peinó las canitas tinturadas a Duque. #debatecaribe","0","0","8","#debatecaribe"
"13872","2018-04-05","16:04:39","Hora est. Pacífico, Sudamérica","De la Calle cómo callaste a Duque <Emoji: Clapping hands sign> #DebateCaribe","0","0","1","#DebateCaribe"
"13873","2018-04-05","16:04:39","Hora est. Pacífico, Sudamérica","#DebateCaribe fajardo como que anda con su dosis personal siempre.","0","0","0","#DebateCaribe"
"13874","2018-04-05","16:04:39","Hora est. Pacífico, Sudamérica","#DebateCaribe los del comité de aplausos de Vargas Lleras también se alquilarán para velorios? Es para una tarea.  pic.twitter.com/CwtNR2MHc8","4","6","32","#DebateCaribe"
"13875","2018-04-05","16:04:38","Hora est. Pacífico, Sudamérica","La mano obrera venga de donde venga, es una fuente de progreso para el país, lo que hay que desarrollar es regularizar y contribuyan al sistema social. #DebateCaribe #VargasLlerasEsCaribe @German_Vargas #MejorVargasLleras","0","1","0","#DebateCaribe,#VargasLlerasEsCaribe,#MejorVargasLleras"
"13876","2018-04-05","16:04:37","Hora est. Pacífico, Sudamérica","Estamos al lado la pelea y están gritando guerrillero a petro y no las quieren sacar, en cambio uno dice títere y enseguida nos quieren sacar...Ese es el problema que y gritan guerrillero y no dicen nada.#DebateCaribe","0","0","0","#DebateCaribe"
"13877","2018-04-05","16:04:37","Hora est. Pacífico, Sudamérica","Me hubiera encantado que @DeLaCalleHum hubiera podido refutar una última vez, porque habría terminado de peinar a Duque con ese ultimo enunciado. #DebateCaribe  https://twitter.com/aeiouaeiou_/status/981924674983559168 …","0","0","1","#DebateCaribe"
"13878","2018-04-05","16:04:36","Hora est. Pacífico, Sudamérica","Uribistas esperando que @IvanDuque diga que vamos a ser como Venezuela #DebateCaribe #Presidenciales2018 pic.twitter.com/K1gFLJCLOY","0","0","2","#DebateCaribe,#Presidenciales2018"
"13879","2018-04-05","16:04:36","Hora est. Pacífico, Sudamérica","Uribe debe sacar a Duque del debate  de esta forma. Lo estan peinando de lo lindo #DebateCaribe  pic.twitter.com/j9ogZBdzqx","0","3","3","#DebateCaribe"
"13880","2018-04-05","16:04:35","Hora est. Pacífico, Sudamérica","Fajardo hablando de la dictadura de Maduro y criticando que  no hay democracia en Venezuela. Acaso usted no apoyó el #Fasttrack ? Ambivalente #DebateCaribe","3","18","17","#Fasttrack,#DebateCaribe"
"13881","2018-04-05","16:04:35","Hora est. Pacífico, Sudamérica","Tenemos que hacer programas especiales para que por ser solidarios no se vea afectado el bienestar de los colombianos, dice @sergio_fajardo en #DebateCaribe","2","62","189","#DebateCaribe"
"13882","2018-04-05","16:04:35","Hora est. Pacífico, Sudamérica","#DebateCaribe para minimizar usan la palabra ""Reestructurar"" es igual a la frase del innombrable cuando decía que ""es solo cambiar un articulito""","0","0","0","#DebateCaribe"
"13883","2018-04-05","16:04:35","Hora est. Pacífico, Sudamérica","""El que sabe cómo hacer que el Estado y las Farc cumplan el acuerdo, SOY YO"" @DeLaCalleHum<Emoji: Heavy red heart> #DebateCaribe","0","4","13","#DebateCaribe"
"13884","2018-04-05","16:04:34","Hora est. Pacífico, Sudamérica","""Que mierdero tan hijueputa"" Dijo Cersei Lannister #DebateCaribe","0","1","0","#DebateCaribe"
"13885","2018-04-05","16:04:34","Hora est. Pacífico, Sudamérica","#DebateCaribe excelente formato gracias @CanalTelecaribe y @UninorteCO","0","0","0","#DebateCaribe"
"13886","2018-04-05","16:04:34","Hora est. Pacífico, Sudamérica","#DebateCaribe @DeLaCalleHum Esta inspiradisimo, me cambio ya para el.","0","0","0","#DebateCaribe"
"13887","2018-04-05","16:04:34","Hora est. Pacífico, Sudamérica","@MiguelPoloP No volvemos al debate de Si o No, cómo se nota que usted no sabe escuchar tampoco, ya lo dijo @DeLaCalleHum, los asesinos que usted apoya son los que han puesto la talanquera para alcanzar la paz. #DebateCaribe","0","0","0","#DebateCaribe"
"13888","2018-04-05","16:04:34","Hora est. Pacífico, Sudamérica","@FlorCastroP4 #DebateCaribe debe presentarse así en las próximas invitaciones que le hagan!  pic.twitter.com/RxL9ECECrI","0","1","4","#DebateCaribe"
"13889","2018-04-05","16:04:33","Hora est. Pacífico, Sudamérica","Venecas a precios Justos!!!! #DebateCaribe","0","1","1","#DebateCaribe"
"13890","2018-04-05","16:04:33","Hora est. Pacífico, Sudamérica","Vargas y De La Calle: si Duque dice que su queja es la impunidad CÓMO SE LES OCURRE DECIR QUE ESO DAÑARÍA LOS ACUERDOS!!! Así le dan razón de que lo pactado es ilegal y que al final el CD y Uribe sí tenían la razón. #DebateCaribe","0","0","1","#DebateCaribe"
"13891","2018-04-05","16:04:33","Hora est. Pacífico, Sudamérica","los candidatos en el #DebateCaribe se ven asi:@IvanDuque le estan dando sopa y seco@German_Vargas hace montonera @sergio_fajardo la vacila pero no tanto@petrogustavo lord master petrosky@DeLaCalleHum el mas sensato, esos años no vienen solos.","0","1","1","#DebateCaribe"
"13892","2018-04-05","16:04:33","Hora est. Pacífico, Sudamérica","#DebateCaribe cuando volteas y ves a los que le pagaste por hacerte barra aplaudiendo por cualquier maricada  pic.twitter.com/jRcZAsRm34","0","1","1","#DebateCaribe"
"13893","2018-04-05","16:04:33","Hora est. Pacífico, Sudamérica","Este debate ha sido 10/10<Emoji: Comet>. #DebateCaribe","0","0","0","#DebateCaribe"
"13894","2018-04-05","16:04:33","Hora est. Pacífico, Sudamérica","Qué mal no poder estar viendo el #DebateCaribe. Alguna cuenta recomendada que lo cuente por acá sin sesgos pronunciados?!?","1","1","0","#DebateCaribe"
"13895","2018-04-05","16:04:33","Hora est. Pacífico, Sudamérica","Qué va a decir @petrogustavo  del dictador @NicolasMaduro ?Vamos a ver si tiene pantalones para decir la verdad .....#DebateCaribe#PetroEsChavez","0","0","0","#DebateCaribe,#PetroEsChavez"
"13896","2018-04-05","16:04:33","Hora est. Pacífico, Sudamérica","A Duque le esta hiendo mal en ese debate. Toma tu abucheada. Hacía falta De la Calle en un debate así. #DebateCaribe","0","0","0","#DebateCaribe"
"13897","2018-04-05","16:04:33","Hora est. Pacífico, Sudamérica","Cuando veo la tensión del #DebateCaribe :  https://twitter.com/MelisaMarArtuz/status/981701521158164481 …","0","2","4","#DebateCaribe"
"13898","2018-04-05","16:04:32","Hora est. Pacífico, Sudamérica","@German_Vargas “Los venezolanos ya empiezan a impactar el bienestar de los costeños, de los colombianos, y mi apreciación es que lo peor está por venir”: @german_vargas en #DebateCaribe","0","0","1","#DebateCaribe"
"13899","2018-04-05","16:04:32","Hora est. Pacífico, Sudamérica","@ismene2 Con demasiado respeto por su postura, creo q la participación política no se puede negar a ningún colectivo. Menos a estas organizaciones juveniles que tienen problemáticas particulares y demandan un Estado que aborde los mismos. #DebateCaribe","0","0","5","#DebateCaribe"
"13900","2018-04-05","16:04:32","Hora est. Pacífico, Sudamérica","#DebateCaribePETRO DENUNCIANDO FALSOS POSITIVOS  pic.twitter.com/RjxnS4GDZJ","0","0","0","#DebateCaribePETRO"
"13901","2018-04-05","16:04:30","Hora est. Pacífico, Sudamérica","“Necesitamos un Estado austero, moderno y eficiente, que haga más con menos, que facilite hacer negocios, que elimine el derroche y los gastos innecesarios, para que los empleadores puedan mejorar los ingresos de los trabajadores”: @IvanDuque #DebateCaribe  pic.twitter.com/qUW6LOhXjY","7","94","98","#DebateCaribe"
"13902","2018-04-05","16:04:30","Hora est. Pacífico, Sudamérica","A Iván Duque, lo peina uno, lo peina el otro. #DebateCaribe","1","1","0","#DebateCaribe"
"13903","2018-04-05","16:04:30","Hora est. Pacífico, Sudamérica","#soyunamujerdelacalle@DeLaCalleHum#debatecaribe#admiroabarranquilla","0","0","0","#soyunamujerdelacalle,#debatecaribe,#admiroabarranquilla"
"13904","2018-04-05","16:04:30","Hora est. Pacífico, Sudamérica","¿Por qué hacen el #DebateCaribe en  horarios donde YO NO LO PUEDO VER?","9","48","129","#DebateCaribe"
"13905","2018-04-05","16:04:29","Hora est. Pacífico, Sudamérica","#DebateCaribeLo que nos costo el proceso de paz, no le regalamos el pais a la guerrilla, así lo dice la estadística, pero Duque quiete devolverse a esa disputa, el quitar impunidad le traerá mas impunidadNo volvamos al pasado como se lo dijo de la calle","0","0","0","#DebateCaribeLo"
"13906","2018-04-05","16:04:29","Hora est. Pacífico, Sudamérica","@DeLaCalleHum #DebateCaribe @DelacalleHum está on fire.","0","0","0","#DebateCaribe"
